YYYYMMDDhhmm,UTIS,CPU_UTIL,MEM_UTIL,NET_UTIL,DISK_UTIL,CPU_ALLOC,MEM_ALLOC,PHYS_CPUS,PHYS_MEM
201105081455,1304884500,1.03320,6.24575,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081500,1304884800,1.17720,6.29847,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081505,1304885100,1.31360,6.31285,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081510,1304885400,0.91880,6.31765,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081515,1304885700,1.20480,6.26971,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081520,1304886000,1.16120,6.26492,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081525,1304886300,1.11800,6.26013,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081530,1304886600,1.10480,6.23616,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081535,1304886900,1.13720,6.38475,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081540,1304887200,1.12840,6.56690,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081545,1304887500,1.12360,6.50459,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081550,1304887800,1.13480,6.49980,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081555,1304888100,1.12040,6.55732,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081600,1304888400,1.12840,6.55252,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081605,1304888700,1.12640,6.48542,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081610,1304889000,1.25520,6.66277,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081615,1304889300,1.32480,6.49021,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081620,1304889600,1.23360,6.52856,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081625,1304889900,1.27640,6.51897,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081630,1304890200,1.59440,6.68674,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081635,1304890500,1.43920,6.72029,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081640,1304890800,1.40640,6.64360,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081645,1304891100,1.44040,6.64360,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081650,1304891400,1.51080,6.64360,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081655,1304891700,1.19320,6.49500,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081700,1304892000,1.13480,6.46624,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081705,1304892300,1.13720,6.43748,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081710,1304892600,1.19080,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081715,1304892900,1.24440,6.37037,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081720,1304893200,1.52760,6.66277,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081725,1304893500,1.50720,6.88326,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081730,1304893800,1.32320,6.99351,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081735,1304894100,1.07360,6.98872,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081740,1304894400,1.08640,6.70591,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081745,1304894700,1.12640,6.65318,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081750,1304895000,1.21520,6.42789,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081755,1304895300,1.20200,6.31765,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081800,1304895600,1.18600,6.38475,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081805,1304895900,1.19000,6.37517,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081810,1304896200,1.13120,6.37996,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081815,1304896500,1.21840,6.54773,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081820,1304896800,1.45000,6.71070,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081825,1304897100,1.37560,6.47104,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081830,1304897400,1.36360,6.41351,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081835,1304897700,1.30600,6.51418,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081840,1304898000,1.12720,6.53335,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081845,1304898300,1.15200,6.54294,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081850,1304898600,1.34640,6.75864,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081855,1304898900,1.42600,6.99351,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081900,1304899200,1.34960,6.74426,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081905,1304899500,1.25200,6.53814,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081910,1304899800,1.42640,6.47104,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081915,1304900100,1.56640,6.79219,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081920,1304900400,1.57200,6.65318,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081925,1304900700,1.54080,6.47583,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081930,1304901000,1.39440,6.41351,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081935,1304901300,1.24720,6.46624,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081940,1304901600,1.29800,6.46624,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081945,1304901900,1.14440,6.48062,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081950,1304902200,1.16480,6.36079,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105081955,1304902500,1.20800,6.46145,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082000,1304902800,1.17640,6.35599,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082005,1304903100,1.12360,6.35120,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082010,1304903400,1.11040,6.35599,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082015,1304903700,0.87320,6.49500,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082020,1304904000,0.14040,6.38955,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082025,1304904300,0.14200,6.37517,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082030,1304904600,0.22040,6.30327,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082035,1304904900,0.17640,6.45186,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082040,1304905200,0.12920,6.46145,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082045,1304905500,0.13520,6.50459,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082050,1304905800,0.14280,6.36558,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082055,1304906100,0.13200,6.30806,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082100,1304906400,0.58320,6.40872,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082105,1304906700,0.26760,6.34161,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082110,1304907000,0.19080,6.31285,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082115,1304907300,0.11760,6.37037,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082120,1304907600,0.13760,6.27930,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082125,1304907900,0.13000,6.30806,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082130,1304908200,0.12040,6.30327,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082135,1304908500,0.14160,6.30806,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082140,1304908800,0.12080,6.31285,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082145,1304909100,0.12160,6.31285,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082150,1304909400,0.13240,6.31285,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082155,1304909700,0.12440,6.30806,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082200,1304910000,0.12560,6.30327,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082205,1304910300,0.14080,6.27930,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082210,1304910600,0.12320,6.31765,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082215,1304910900,0.11760,6.31285,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082220,1304911200,0.12760,6.27930,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082225,1304911500,0.13440,6.30806,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082230,1304911800,0.30920,6.30806,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082235,1304912100,0.13920,6.30327,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082240,1304912400,0.13480,6.31285,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082245,1304912700,0.12240,6.31285,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082250,1304913000,0.13360,6.27930,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082255,1304913300,0.13920,6.31285,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082300,1304913600,0.92920,6.66277,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082305,1304913900,0.82480,6.61484,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082310,1304914200,1.04480,6.47104,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082315,1304914500,0.80360,6.71550,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082320,1304914800,0.91840,6.70112,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082325,1304915100,0.74720,6.43269,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082330,1304915400,0.34840,6.37037,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082335,1304915700,0.33040,6.34161,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082340,1304916000,0.16200,6.31285,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082345,1304916300,0.13040,6.32723,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082350,1304916600,0.13600,6.28409,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105082355,1304916900,0.13480,6.30806,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090000,1304917200,1.24400,6.36079,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090005,1304917500,1.12960,6.34641,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090010,1304917800,1.12560,6.35120,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090015,1304918100,1.11320,6.35120,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090020,1304918400,1.13320,6.32244,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090025,1304918700,1.13520,6.34641,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090030,1304919000,1.12400,6.34641,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090035,1304919300,1.14000,6.33203,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090040,1304919600,1.13200,6.35120,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090045,1304919900,1.51600,6.67715,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090050,1304920200,1.35840,6.41831,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090055,1304920500,1.19920,6.35599,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090100,1304920800,1.12720,6.35120,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090105,1304921100,2.48640,6.61004,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090110,1304921400,3.64760,6.60046,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090115,1304921700,3.65240,6.59087,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090120,1304922000,3.68800,6.61004,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090125,1304922300,3.71320,6.60525,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090130,1304922600,3.67400,6.60046,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090135,1304922900,3.69880,6.59087,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090140,1304923200,3.69080,6.59566,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090145,1304923500,3.68160,6.57649,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090150,1304923800,3.63280,6.57649,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090155,1304924100,3.60280,6.55732,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090200,1304924400,3.63080,6.56690,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090205,1304924700,3.59480,6.55732,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090210,1304925000,3.65480,6.56690,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090215,1304925300,3.61200,6.57649,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090220,1304925600,3.63840,6.57170,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090225,1304925900,3.63000,6.54773,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090230,1304926200,3.56720,6.53814,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090235,1304926500,3.52200,6.53814,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090240,1304926800,3.53640,6.53814,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090245,1304927100,3.57520,6.53335,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090250,1304927400,3.60240,6.51897,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090255,1304927700,3.60320,6.52856,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090300,1304928000,3.61520,6.53335,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090305,1304928300,3.56120,6.52856,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090310,1304928600,3.48800,6.53335,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090315,1304928900,3.41240,6.52856,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090320,1304929200,3.61000,6.53335,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090325,1304929500,3.51000,6.52856,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090330,1304929800,3.05880,6.51897,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090335,1304930100,2.84760,6.51418,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090340,1304930400,2.71760,6.51897,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090345,1304930700,2.34320,6.51418,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090350,1304931000,1.98760,6.49980,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090355,1304931300,1.68280,6.49980,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090400,1304931600,2.01600,6.49980,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090405,1304931900,2.12920,6.47104,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090410,1304932200,2.17960,6.50938,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090415,1304932500,2.15440,6.50459,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090420,1304932800,1.28840,6.47583,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090425,1304933100,0.84200,6.50459,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090430,1304933400,1.12480,6.49021,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090435,1304933700,1.15040,6.46624,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090440,1304934000,1.13080,6.49980,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090445,1304934300,1.12120,6.49980,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090450,1304934600,1.14880,6.48542,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090455,1304934900,1.12800,6.48542,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090500,1304935200,0.71160,6.44707,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090505,1304935500,0.14960,6.41831,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090510,1304935800,0.12080,6.45666,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090515,1304936100,0.22560,6.45186,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090520,1304936400,0.08800,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090525,1304936700,0.10560,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090530,1304937000,0.10640,6.43748,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090535,1304937300,0.10200,6.41351,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090540,1304937600,0.10280,6.44707,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090545,1304937900,0.10240,6.44707,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090550,1304938200,0.10240,6.41351,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090555,1304938500,0.10920,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090600,1304938800,0.10040,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090605,1304939100,0.09200,6.43748,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090610,1304939400,0.09920,6.44707,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090615,1304939700,0.09600,6.44707,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090620,1304940000,0.08920,6.43748,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090625,1304940300,0.11880,6.45186,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090630,1304940600,0.09720,6.45186,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090635,1304940900,0.10440,6.42310,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090640,1304941200,0.10640,6.45186,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090645,1304941500,0.10800,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090650,1304941800,0.09680,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090655,1304942100,0.11040,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090700,1304942400,0.11000,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090705,1304942700,0.09680,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090710,1304943000,0.09720,6.44707,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090715,1304943300,0.09760,6.45186,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090720,1304943600,0.09440,6.41831,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090725,1304943900,0.11520,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090730,1304944200,0.09880,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090735,1304944500,0.10480,6.41351,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090740,1304944800,0.10680,6.44707,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090745,1304945100,0.10480,6.44707,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090750,1304945400,0.10360,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090755,1304945700,0.10880,6.44227,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090800,1304946000,0.32680,3.26907,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090805,1304946300,0.33400,3.24510,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090810,1304946600,0.38200,3.27866,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090815,1304946900,0.36160,3.27386,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090820,1304947200,0.28480,3.25948,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090825,1304947500,0.29320,3.30262,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090830,1304947800,0.26560,3.29304,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090835,1304948100,0.30240,3.29783,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090840,1304948400,0.27040,3.27866,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090845,1304948700,0.26520,3.27866,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090850,1304949000,0.27360,3.27386,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090855,1304949300,0.30920,3.26907,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090900,1304949600,0.29040,3.27386,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090905,1304949900,0.30040,3.26907,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090910,1304950200,0.28160,3.27386,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090915,1304950500,0.26200,3.27386,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090920,1304950800,0.26640,3.26907,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090925,1304951100,0.27520,3.26907,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090930,1304951400,0.27720,3.26907,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090935,1304951700,0.29200,3.26907,NaN,NaN,4.00000,47.93400,4.00000,47.93400
201105090940,1304952000,0.29960,3.27866,NaN,NaN,4.00000,47.93400,4.00000,47.93400
