YYYYMMDDhhmm,UTIS,CPU_UTIL,MEM_UTIL,NET_UTIL,DISK_UTIL,CPU_ALLOC,MEM_ALLOC,PHYS_CPUS,PHYS_MEM
201105161950,1305593400,19.95000,19.22041,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105161955,1305593700,19.91200,20.81496,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162000,1305594000,19.94800,19.44002,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162005,1305594300,19.94200,22.07531,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162010,1305594600,19.99800,20.80541,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162015,1305594900,19.99600,21.61700,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162020,1305595200,10.49200,17.32033,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162025,1305595500,5.71800,17.28214,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162030,1305595800,5.89200,17.28214,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162035,1305596100,5.75000,17.28214,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162040,1305596400,5.20200,17.30124,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162045,1305596700,4.72000,17.29169,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162050,1305597000,4.39000,17.32033,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162055,1305597300,4.35200,17.32988,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162100,1305597600,4.20800,17.31079,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162105,1305597900,4.00000,17.31079,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162110,1305598200,4.42000,17.29169,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162115,1305598500,3.42200,17.30124,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162120,1305598800,2.37800,17.28214,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162125,1305599100,2.56000,17.28214,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162130,1305599400,2.69600,17.31079,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162135,1305599700,2.39000,17.32033,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162140,1305600000,2.64600,17.32033,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162145,1305600300,2.96800,17.36807,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162150,1305600600,3.64600,17.32988,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162155,1305600900,3.59000,17.44446,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162200,1305601200,3.23000,16.02179,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162205,1305601500,3.88800,16.03133,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162210,1305601800,4.03400,16.10772,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162215,1305602100,2.41200,16.05998,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162220,1305602400,2.14800,16.07908,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162225,1305602700,2.08200,16.05998,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162230,1305603000,1.37800,16.04088,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162235,1305603300,0.99800,16.04088,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162240,1305603600,1.03200,16.09817,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162245,1305603900,1.01400,16.08862,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162250,1305604200,0.98800,16.15546,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162255,1305604500,0.81600,16.23185,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162300,1305604800,1.19600,16.36552,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162305,1305605100,0.91200,16.36552,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162310,1305605400,1.62600,16.35597,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162315,1305605700,2.46600,16.43236,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162320,1305606000,3.03200,16.54693,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162325,1305606300,3.50400,16.60422,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162330,1305606600,2.13200,16.74745,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162335,1305606900,1.59600,16.79519,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162340,1305607200,2.87600,17.01479,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162345,1305607500,2.72400,17.40627,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162350,1305607800,2.88400,17.63542,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105162355,1305608100,3.26600,17.93142,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170000,1305608400,4.89400,18.25605,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170005,1305608700,2.98800,18.45656,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170010,1305609000,2.90200,18.95307,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170015,1305609300,2.99600,19.18222,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170020,1305609600,3.37800,19.37319,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170025,1305609900,3.81200,20.16568,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170030,1305610200,2.98600,20.43303,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170035,1305610500,3.04600,20.84360,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170040,1305610800,3.01600,21.32101,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170045,1305611100,4.86800,22.67684,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170050,1305611400,6.21800,23.57437,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170055,1305611700,6.44800,23.78443,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170100,1305612000,5.98600,24.56738,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170105,1305612300,5.52400,24.92066,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170110,1305612600,5.90800,25.13072,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170115,1305612900,5.64600,25.61767,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170120,1305613200,6.37800,26.00915,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170125,1305613500,6.28000,25.70361,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170130,1305613800,6.43000,25.74180,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170135,1305614100,6.51000,25.62722,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170140,1305614400,6.14400,25.67496,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170145,1305614700,6.60200,24.73924,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170150,1305615000,4.74000,25.03523,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170155,1305615300,2.69000,24.83472,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170200,1305615600,3.71000,24.53873,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170205,1305615900,2.11600,23.87991,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170210,1305616200,3.11200,24.14726,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170215,1305616500,2.96600,24.10906,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170220,1305616800,3.56600,23.80352,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170225,1305617100,4.03000,24.01358,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170230,1305617400,3.79600,24.54828,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170235,1305617700,3.83200,24.56738,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170240,1305618000,3.58600,24.55783,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170245,1305618300,4.01400,25.49355,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170250,1305618600,4.72400,25.90412,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170255,1305618900,5.12600,25.38852,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170300,1305619200,5.10800,24.98749,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170305,1305619500,3.99600,25.07343,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170310,1305619800,4.26200,25.87547,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170315,1305620100,3.07200,25.98050,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170320,1305620400,3.38400,26.02824,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170325,1305620700,3.61800,25.57948,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170330,1305621000,3.69000,25.80863,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170335,1305621300,3.12000,25.80863,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170340,1305621600,3.23200,25.64632,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170345,1305621900,3.00200,25.40761,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170350,1305622200,4.19400,25.72270,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170355,1305622500,4.52400,25.11162,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170400,1305622800,5.74200,25.30258,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170405,1305623100,5.01600,25.56993,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170410,1305623400,4.96200,24.96840,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170415,1305623700,8.07600,25.85638,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170420,1305624000,2.89600,24.27138,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170425,1305624300,3.04000,24.04223,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170430,1305624600,3.55200,23.97539,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170435,1305624900,2.99200,24.54828,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170440,1305625200,3.38200,24.08997,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170445,1305625500,2.17000,23.84172,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170450,1305625800,2.01000,24.08997,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170455,1305626100,1.91000,23.94675,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170500,1305626400,3.08200,23.95629,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170505,1305626700,2.10200,23.96584,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170510,1305627000,2.36000,24.04223,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170515,1305627300,2.82400,24.08997,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170520,1305627600,2.78400,24.25229,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170525,1305627900,2.99000,24.33822,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170530,1305628200,4.68400,24.96840,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170535,1305628500,2.61600,24.85382,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170540,1305628800,2.61600,26.29559,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170545,1305629100,3.41800,26.38152,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170550,1305629400,5.66600,25.92321,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170555,1305629700,5.81600,25.35987,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170600,1305630000,5.13200,25.56038,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170605,1305630300,3.46800,25.35032,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170610,1305630600,3.28400,25.54129,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170615,1305630900,3.62200,25.70361,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170620,1305631200,3.01600,26.05689,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170625,1305631500,3.53800,25.81818,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170630,1305631800,3.24600,25.74180,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170635,1305632100,3.58600,25.94231,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170640,1305632400,3.90800,25.48400,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170645,1305632700,3.12400,25.72270,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170650,1305633000,4.34800,26.13327,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170655,1305633300,3.38000,25.96140,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170700,1305633600,5.47200,25.41716,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170705,1305633900,4.41800,25.12117,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170710,1305634200,5.48800,24.92066,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170715,1305634500,4.56600,24.61512,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170720,1305634800,4.27400,24.50054,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170725,1305635100,4.48600,23.95629,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170730,1305635400,2.25200,24.05178,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170735,1305635700,3.15800,23.71759,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170740,1305636000,5.02400,23.87991,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170745,1305636300,2.51600,24.21409,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170750,1305636600,2.79800,24.51009,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170755,1305636900,4.86400,23.87036,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170800,1305637200,5.42200,23.95629,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170805,1305637500,6.93600,24.60557,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170810,1305637800,5.69600,24.33822,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170815,1305638100,5.37600,24.58647,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170820,1305638400,3.60800,24.39551,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170825,1305638700,3.88600,24.40506,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170830,1305639000,3.29600,24.46235,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170835,1305639300,4.09600,24.36686,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170840,1305639600,2.86600,24.15681,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170845,1305639900,3.78200,23.99449,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170850,1305640200,4.26000,23.81307,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170855,1305640500,3.16600,23.03967,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170900,1305640800,4.40800,24.75834,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170905,1305641100,5.13200,23.66030,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170910,1305641400,4.60600,23.00148,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170915,1305641700,3.25000,22.87735,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170920,1305642000,4.18000,23.01103,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170925,1305642300,6.20200,22.93464,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170930,1305642600,9.09400,23.30702,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170935,1305642900,17.22000,23.00148,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170940,1305643200,9.01600,22.99193,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170945,1305643500,4.93200,23.12561,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170950,1305643800,3.88000,22.95374,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105170955,1305644100,4.34200,22.73413,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171000,1305644400,5.08200,22.71504,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171005,1305644700,4.57800,23.04922,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171010,1305645000,3.51800,22.61955,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171015,1305645300,5.26600,23.30702,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171020,1305645600,4.01600,22.66730,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171025,1305645900,3.64600,22.99193,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171030,1305646200,2.52400,22.23763,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171035,1305646500,2.35400,22.13260,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171040,1305646800,2.02600,22.03712,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171045,1305647100,1.91400,22.01802,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171050,1305647400,1.93400,21.91299,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171055,1305647700,1.80200,21.90344,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171100,1305648000,3.24600,22.01802,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171105,1305648300,2.41200,21.87480,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171110,1305648600,2.87200,21.95118,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171115,1305648900,2.46000,21.82706,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171120,1305649200,2.47200,21.84615,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171125,1305649500,2.28600,21.84615,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171130,1305649800,16.57200,23.20199,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171135,1305650100,19.60400,25.96140,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171140,1305650400,19.35200,25.99005,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171145,1305650700,20.00000,25.92321,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171150,1305651000,19.99400,27.89013,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171155,1305651300,19.98400,23.42160,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171200,1305651600,19.96000,28.41528,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171205,1305651900,19.98800,24.62466,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171210,1305652200,19.98600,24.48144,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171215,1305652500,19.99000,25.55083,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171220,1305652800,19.94600,28.11929,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171225,1305653100,20.00000,29.39874,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171230,1305653400,19.99200,28.45347,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171235,1305653700,11.65000,23.13515,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171240,1305654000,4.64400,23.11606,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171245,1305654300,4.53200,23.16380,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171250,1305654600,4.70400,23.18289,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171255,1305654900,4.43600,23.13515,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171300,1305655200,4.19800,22.27582,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171305,1305655500,3.04000,22.18989,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171310,1305655800,3.52800,22.20898,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171315,1305656100,3.99000,22.24718,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171320,1305656400,4.25000,22.24718,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171325,1305656700,2.13800,22.20898,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171330,1305657000,2.02400,22.18034,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171335,1305657300,0.46000,21.80796,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171340,1305657600,0.66000,21.94164,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171345,1305657900,1.10000,21.87480,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171350,1305658200,1.19800,21.89390,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171355,1305658500,1.43600,21.74113,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171400,1305658800,2.84200,22.45724,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171405,1305659100,2.18000,22.34266,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171410,1305659400,1.83600,22.34266,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171415,1305659700,1.74000,22.33311,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171420,1305660000,1.60400,22.37130,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171425,1305660300,1.65600,22.39995,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171430,1305660600,1.87400,22.38085,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171435,1305660900,2.35800,22.39040,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171440,1305661200,2.35400,22.38085,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171445,1305661500,2.65800,22.36175,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171450,1305661800,2.52600,22.39995,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171455,1305662100,2.86800,22.39040,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171500,1305662400,5.65200,22.35221,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171505,1305662700,4.39400,22.28537,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171510,1305663000,4.61600,22.41904,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171515,1305663300,3.74200,22.27582,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171520,1305663600,2.82400,22.29492,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171525,1305663900,1.38800,22.27582,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171530,1305664200,2.14200,22.27582,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171535,1305664500,1.46800,22.25672,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171540,1305664800,1.56000,22.35221,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171545,1305665100,1.75600,22.38085,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171550,1305665400,2.26000,22.31401,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171555,1305665700,1.40800,22.26627,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171600,1305666000,4.52800,21.35920,NaN,NaN,20.00000,95.48100,24.00000,95.48100
201105171605,1305666300,4.30800,21.23507,NaN,NaN,20.00000,95.48100,24.00000,95.48100
