YYYYMMDDhhmm,UTIS,CPU_UTIL,MEM_UTIL,NET_UTIL,DISK_UTIL,CPU_ALLOC,MEM_ALLOC,PHYS_CPUS,PHYS_MEM
201110090645,1318160700,0.21353,3.80417,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090650,1318161000,0.16762,3.81695,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090655,1318161300,0.17636,3.85212,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090700,1318161600,0.18074,3.85531,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090705,1318161900,0.16908,3.89367,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090710,1318162200,0.15377,3.91286,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090715,1318162500,0.16980,3.96400,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090720,1318162800,0.16033,4.14302,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090725,1318163100,0.14867,4.15901,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090730,1318163400,0.18074,4.21975,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090735,1318163700,0.14648,4.26450,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090740,1318164000,0.15158,4.29647,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090745,1318164300,0.20624,4.33483,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090750,1318164600,0.18438,4.35401,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090755,1318164900,0.15377,4.33803,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090800,1318165200,0.17199,4.32844,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090805,1318165500,0.14138,4.32524,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090810,1318165800,0.14794,4.32204,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090815,1318166100,0.18438,4.28688,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090820,1318166400,0.17636,4.37639,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090825,1318166700,0.16106,4.40836,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090830,1318167000,0.17126,4.41155,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090835,1318167300,0.15086,4.42434,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090840,1318167600,0.15158,4.46270,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090845,1318167900,0.22300,4.51385,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090850,1318168200,0.16470,4.51065,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090855,1318168500,0.14940,4.51705,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090900,1318168800,0.18875,4.52983,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090905,1318169100,0.14794,4.52344,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090910,1318169400,0.15669,4.54262,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090915,1318169700,0.19604,4.54582,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090920,1318170000,0.16106,4.55541,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090925,1318170300,0.15377,4.54901,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090930,1318170600,0.20624,4.56500,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090935,1318170900,0.15669,4.59057,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090940,1318171200,0.16325,4.56819,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090945,1318171500,0.17563,4.60016,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090950,1318171800,0.15596,4.58738,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110090955,1318172100,0.14575,4.57779,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091000,1318172400,0.17199,4.58418,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091005,1318172700,0.15669,4.61934,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091010,1318173000,0.15377,4.63213,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091015,1318173300,0.16543,4.64811,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091020,1318173600,0.15669,4.63213,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091025,1318173900,0.14940,4.63852,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091030,1318174200,0.19968,4.64172,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091035,1318174500,0.14430,4.60656,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091040,1318174800,0.15377,4.59057,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091045,1318175100,0.16616,4.55541,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091050,1318175400,0.15231,4.49147,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091055,1318175700,0.14138,4.48508,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091100,1318176000,0.18802,4.56180,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091105,1318176300,0.17345,4.64172,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091110,1318176600,0.15158,4.64492,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091115,1318176900,0.17855,4.69287,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091120,1318177200,0.15158,4.69287,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091125,1318177500,0.15013,4.69607,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091130,1318177800,0.20551,4.71525,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091135,1318178100,0.14721,4.71844,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091140,1318178400,0.15960,4.72803,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091145,1318178700,0.18146,4.73443,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091150,1318179000,0.15960,4.73762,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091155,1318179300,0.14940,4.73443,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091200,1318179600,0.17563,4.74402,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091205,1318179900,0.16835,4.75041,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091210,1318180200,0.16252,4.76320,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091215,1318180500,0.17491,4.77918,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091220,1318180800,0.16252,4.77599,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091225,1318181100,0.15960,4.76640,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091230,1318181400,0.19895,4.75041,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091235,1318181700,0.15523,4.74721,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091240,1318182000,0.16980,4.78238,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091245,1318182300,0.17199,4.75680,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091250,1318182600,0.15669,4.76000,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091255,1318182900,0.15669,4.77279,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091300,1318183200,0.17782,4.77599,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091305,1318183500,0.14430,4.76640,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091310,1318183800,0.16106,4.76320,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091315,1318184100,0.19240,4.76320,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091320,1318184400,0.15377,4.75361,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091325,1318184700,0.15158,4.73123,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091330,1318185000,0.17782,4.76959,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091335,1318185300,0.14940,4.78558,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091340,1318185600,0.15669,4.79197,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091345,1318185900,0.17345,4.80476,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091350,1318186200,0.14940,4.77599,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091355,1318186500,0.17928,4.77599,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091400,1318186800,0.18511,4.75041,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091405,1318187100,0.20697,4.76959,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091410,1318187400,0.16252,4.73123,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091415,1318187700,0.19895,4.68967,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091420,1318188000,0.14794,4.69607,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091425,1318188300,0.14940,4.69607,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091430,1318188600,0.16397,4.71844,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091435,1318188900,0.13628,4.71844,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091440,1318189200,0.15158,4.71844,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091445,1318189500,0.17563,4.68328,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091450,1318189800,0.15960,4.70246,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091455,1318190100,0.15086,4.69607,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091500,1318190400,0.17563,4.68967,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091505,1318190700,0.15669,4.72803,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091510,1318191000,0.15231,4.73443,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091515,1318191300,0.20114,4.72484,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091520,1318191600,0.14940,4.71525,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091525,1318191900,0.14575,4.69607,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091530,1318192200,0.18875,4.70246,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091535,1318192500,0.15377,4.67689,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091540,1318192800,0.15669,4.68328,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091545,1318193100,0.16980,4.68648,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091550,1318193400,0.17491,4.69926,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091555,1318193700,0.14648,4.68967,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091600,1318194000,0.17053,4.71525,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091605,1318194300,0.14648,4.71205,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091610,1318194600,0.16252,4.70885,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091615,1318194900,0.19604,4.70885,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091620,1318195200,0.15231,4.70885,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091625,1318195500,0.14721,4.70246,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091630,1318195800,0.16980,4.66729,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091635,1318196100,0.14503,4.66729,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091640,1318196400,0.14940,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091645,1318196700,0.16470,4.67369,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091650,1318197000,0.14430,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091655,1318197300,0.14430,4.64172,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091700,1318197600,0.19458,4.64492,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091705,1318197900,0.15086,4.65131,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091710,1318198200,0.15158,4.66410,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091715,1318198500,0.16762,4.66410,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091720,1318198800,0.15377,4.67369,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091725,1318199100,0.13555,4.67369,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091730,1318199400,0.16689,4.65770,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091735,1318199700,0.14648,4.66410,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091740,1318200000,0.14575,4.66410,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091745,1318200300,0.16835,4.66090,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091750,1318200600,0.15377,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091755,1318200900,0.14503,4.66729,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091800,1318201200,0.20114,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091805,1318201500,0.15158,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091810,1318201800,0.14940,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091815,1318202100,0.16835,4.65131,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091820,1318202400,0.14867,4.65131,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091825,1318202700,0.14284,4.64811,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091830,1318203000,0.17053,4.64492,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091835,1318203300,0.14138,4.65131,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091840,1318203600,0.15013,4.65131,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091845,1318203900,0.16543,4.65770,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091850,1318204200,0.15231,4.66410,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091855,1318204500,0.14357,4.66090,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091900,1318204800,0.20187,4.66090,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091905,1318205100,0.14138,4.65770,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091910,1318205400,0.14575,4.65770,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091915,1318205700,0.17199,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091920,1318206000,0.14648,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091925,1318206300,0.14065,4.66729,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091930,1318206600,0.17199,4.67369,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091935,1318206900,0.14430,4.67369,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091940,1318207200,0.14794,4.67369,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091945,1318207500,0.19385,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091950,1318207800,0.14721,4.67369,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110091955,1318208100,0.14357,4.67369,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092000,1318208400,0.16980,4.67369,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092005,1318208700,0.14357,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092010,1318209000,0.15013,4.68008,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092015,1318209300,0.16252,4.66729,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092020,1318209600,0.14503,4.66090,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092025,1318209900,0.15814,4.66410,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092030,1318210200,0.16762,4.66410,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092035,1318210500,0.14430,4.65451,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092040,1318210800,0.14940,4.66090,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092045,1318211100,0.19604,4.66090,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092050,1318211400,0.14940,4.66410,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092055,1318211700,0.15960,4.75680,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092100,1318212000,0.17199,4.82394,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092105,1318212300,0.13337,4.83033,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092110,1318212600,0.14138,4.83033,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092115,1318212900,0.16689,4.82713,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092120,1318213200,0.15231,4.83672,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092125,1318213500,0.14430,4.75041,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092130,1318213800,0.17199,4.68967,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092135,1318214100,0.14430,4.68648,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092140,1318214400,0.14940,4.68967,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092145,1318214700,0.19167,4.68967,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092150,1318215000,0.14867,4.68967,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092155,1318215300,0.14648,4.70246,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092200,1318215600,0.16762,4.70566,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092205,1318215900,0.14430,4.69926,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092210,1318216200,0.15377,4.70566,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092215,1318216500,0.16980,4.68967,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092220,1318216800,0.14940,4.68648,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092225,1318217100,0.15960,4.75041,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092230,1318217400,0.18219,4.80795,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092235,1318217700,0.14430,4.83672,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092240,1318218000,0.14503,4.85910,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092245,1318218300,0.19604,4.87509,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092250,1318218600,0.14940,4.87509,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092255,1318218900,0.13920,4.87189,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092300,1318219200,0.17636,4.75361,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092305,1318219500,0.14430,4.70566,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092310,1318219800,0.15158,4.65451,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092315,1318220100,0.16689,4.57779,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092320,1318220400,0.14867,4.57779,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092325,1318220700,0.14357,4.57139,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092330,1318221000,0.19604,4.57459,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092335,1318221300,0.14648,4.58098,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092340,1318221600,0.14867,4.58738,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092345,1318221900,0.16397,4.58418,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092350,1318222200,0.14648,4.57139,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110092355,1318222500,0.14211,4.57139,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100000,1318222800,0.16762,4.57139,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100005,1318223100,0.15887,4.59057,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100010,1318223400,0.22009,4.60336,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100015,1318223700,0.21645,4.63213,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100020,1318224000,0.14867,4.62254,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100025,1318224300,0.15523,4.62254,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100030,1318224600,0.20114,4.62254,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100035,1318224900,0.14284,4.62254,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100040,1318225200,0.14648,4.62574,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100045,1318225500,0.16762,4.61934,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100050,1318225800,0.14648,4.60975,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100055,1318226100,0.14138,4.60975,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100100,1318226400,0.17053,4.60656,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100105,1318226700,0.14357,4.60656,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100110,1318227000,0.14940,4.60975,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100115,1318227300,0.16470,4.60975,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100120,1318227600,0.15960,4.65770,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100125,1318227900,0.15814,4.71205,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100130,1318228200,0.21426,4.79517,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100135,1318228500,0.14503,4.79836,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100140,1318228800,0.15814,4.81754,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100145,1318229100,0.17053,4.81754,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100150,1318229400,0.15158,4.81754,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100155,1318229700,0.14940,4.82713,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100200,1318230000,0.17053,4.80476,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100205,1318230300,0.14503,4.79836,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100210,1318230600,0.14867,4.78238,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100215,1318230900,0.16835,4.80476,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100220,1318231200,0.15086,4.82074,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100225,1318231500,0.14430,4.80795,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100230,1318231800,0.20406,4.78238,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100235,1318232100,0.14575,4.73443,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100240,1318232400,0.15158,4.72803,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100245,1318232700,0.16762,4.70246,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100250,1318233000,0.15086,4.65131,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100255,1318233300,0.14430,4.63533,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100300,1318233600,0.23029,4.64172,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100305,1318233900,0.12462,4.63533,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100310,1318234200,0.14430,4.65770,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100315,1318234500,0.19604,4.65770,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100320,1318234800,0.16397,4.64811,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100325,1318235100,0.14940,4.63852,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100330,1318235400,0.16980,4.63852,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100335,1318235700,0.15377,4.63533,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100340,1318236000,0.16252,4.70885,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100345,1318236300,0.19385,4.80156,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100350,1318236600,0.14794,4.80156,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100355,1318236900,0.14648,4.79517,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100400,1318237200,0.17563,4.80156,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100405,1318237500,0.14357,4.79517,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100410,1318237800,0.14867,4.76959,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100415,1318238100,0.20551,4.66090,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100420,1318238400,0.14648,4.66090,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100425,1318238700,0.14065,4.65770,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100430,1318239000,0.17199,4.67049,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100435,1318239300,0.15231,4.68648,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100440,1318239600,0.15523,4.68328,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100445,1318239900,0.17199,4.69607,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100450,1318240200,0.15669,4.70885,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100455,1318240500,0.14794,4.71525,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100500,1318240800,0.25361,4.73443,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100505,1318241100,0.17199,4.74402,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100510,1318241400,0.14721,4.73443,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100515,1318241700,0.16543,4.74721,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100520,1318242000,0.15960,4.77279,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100525,1318242300,0.15377,4.77599,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100530,1318242600,0.18292,4.82074,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100535,1318242900,0.16106,4.84951,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100540,1318243200,0.18001,4.87509,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100545,1318243500,0.20114,4.89427,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100550,1318243800,0.15669,4.88148,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100555,1318244100,0.16106,4.89746,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100600,1318244400,0.24705,4.90386,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100605,1318244700,0.19094,4.90705,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100610,1318245000,0.19240,4.90066,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100615,1318245300,0.23029,4.91984,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100620,1318245600,0.17782,4.93582,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100625,1318245900,0.18584,4.98378,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100630,1318246200,0.24633,5.00296,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100635,1318246500,0.18219,5.01894,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100640,1318246800,0.18802,5.07648,NaN,NaN,7.28773,31.96800,12.75353,31.96800
201110100645,1318247100,0.20260,5.09247,NaN,NaN,7.28773,31.96800,12.75353,31.96800
